Customer_ID,Age,Gender,Occupation,Monthly_Income,City,Account_Balance,Credit_Score,Existing_Loan,Credit_Card,Investment,Insurance,Monthly_Transactions,Digital_Usage,Product_Count,Credit_Card_Score,Investment_Score,Insurance_Score,Loan_Score,Max_Opportunity_Score,Next_Best_Product,Opportunity_Level,Customer_Value
C0794,38,Female,Self-Employed,155589,Pune,716450,704,No,Yes,Yes,No,74,High,2,70,70,80,75,80,Insurance,High,High Value
C0795,56,Female,Self-Employed,150657,Hyderabad,212939,728,Yes,Yes,No,No,64,Medium,2,70,100,100,70,100,Investment,High,Medium Value
C0796,42,Male,Business,116630,Mumbai,122833,676,No,No,No,Yes,79,Medium,1,75,75,50,75,75,Credit Card,Medium,Medium Value
C0797,54,Male,Salaried,134428,Chennai,402844,672,No,No,Yes,Yes,33,Low,2,55,70,50,75,75,Loan,Medium,High Value
C0798,28,Male,Salaried,82347,Mumbai,266972,678,No,Yes,Yes,No,5,Low,2,25,50,55,55,55,Insurance,Medium,Medium Value
C0799,60,Female,Salaried,129708,Pune,410638,681,Yes,Yes,No,Yes,67,Medium,3,45,100,70,45,100,Investment,High,High Value
C0800,39,Male,Salaried,118860,Chennai,155061,716,No,Yes,Yes,No,22,Low,2,50,45,80,55,80,Insurance,High,Medium Value
C0801,57,Female,Self-Employed,104518,Mumbai,236662,736,No,Yes,Yes,No,48,Medium,2,70,70,80,100,100,Loan,High,Medium Value
C0802,26,Female,Business,226355,Pune,714088,836,No,No,No,No,102,High,0,100,80,55,100,100,Credit Card,High,High Value
C0803,46,Male,Business,131326,Hyderabad,224449,720,Yes,No,Yes,Yes,54,High,3,100,70,70,70,100,Credit Card,High,Medium Value
C0804,54,Female,Self-Employed,178277,Pune,813059,753,Yes,Yes,Yes,Yes,70,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0805,26,Male,Business,170243,Delhi,227909,712,No,Yes,Yes,No,69,High,2,70,50,55,75,75,Loan,Medium,Medium Value
C0806,57,Female,Salaried,119874,Chennai,395568,688,Yes,No,No,No,57,Low,1,75,100,100,45,100,Investment,High,High Value
C0807,53,Female,Salaried,42748,Bangalore,171954,704,No,No,No,No,24,Medium,0,80,50,55,30,80,Credit Card,High,Medium Value
C0808,42,Male,Self-Employed,169164,Hyderabad,352773,721,Yes,Yes,No,Yes,45,Medium,3,70,100,70,70,100,Investment,High,High Value
C0809,41,Male,Salaried,83311,Mumbai,289733,688,Yes,No,Yes,No,58,Medium,2,75,70,100,45,100,Insurance,High,Medium Value
C0810,26,Male,Self-Employed,57692,Chennai,235025,710,Yes,No,No,Yes,22,Low,2,80,55,45,25,80,Credit Card,High,Medium Value
C0811,26,Male,Self-Employed,159954,Bangalore,287962,717,Yes,Yes,Yes,No,67,High,3,70,50,75,45,75,Insurance,Medium,Medium Value
C0812,24,Male,Salaried,53862,Pune,223829,716,No,No,No,No,30,Low,0,80,55,55,75,80,Credit Card,High,Medium Value
C0813,50,Male,Business,180035,Bangalore,551948,752,Yes,Yes,No,No,84,High,2,70,100,100,70,100,Investment,High,High Value
C0814,31,Female,Self-Employed,114507,Chennai,271812,715,No,Yes,Yes,Yes,58,Medium,3,70,70,50,75,75,Loan,Medium,Medium Value
C0815,50,Male,Business,130152,Chennai,319217,690,No,Yes,Yes,No,50,Low,2,45,70,80,75,80,Insurance,High,High Value
C0816,51,Male,Self-Employed,39926,Delhi,83392,680,No,No,Yes,Yes,15,Low,2,30,20,25,30,30,No Immediate Opportunity,Low,Emerging
C0817,44,Female,Self-Employed,38969,Delhi,131013,651,No,No,No,No,20,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0818,29,Male,Salaried,65733,Bangalore,267056,691,Yes,No,No,Yes,41,Medium,2,75,55,45,45,75,Credit Card,Medium,Medium Value
C0819,23,Female,Salaried,99855,Pune,436237,691,No,Yes,Yes,No,20,Low,2,25,50,55,55,55,Insurance,Medium,Medium Value
C0820,51,Female,Self-Employed,76743,Bangalore,399037,712,No,Yes,Yes,Yes,38,Low,3,50,70,50,75,75,Loan,Medium,Medium Value
C0821,60,Female,Business,180193,Chennai,774881,734,Yes,Yes,Yes,No,54,High,3,70,70,100,70,100,Insurance,High,High Value
C0822,57,Male,Salaried,69876,Chennai,219586,741,Yes,Yes,No,Yes,53,Low,3,70,75,70,70,75,Investment,Medium,Medium Value
C0823,56,Male,Salaried,137445,Mumbai,314622,705,No,Yes,Yes,No,57,Medium,2,70,70,80,75,80,Insurance,High,High Value
C0824,44,Male,Business,70323,Delhi,304564,664,No,No,Yes,No,20,Low,1,55,70,80,55,80,Insurance,High,Medium Value
C0825,51,Female,Self-Employed,51428,Mumbai,54875,681,Yes,No,No,No,25,Medium,1,55,50,100,25,100,Insurance,High,Medium Value
C0826,26,Male,Self-Employed,69578,Hyderabad,259227,712,No,No,Yes,Yes,26,Low,2,80,25,25,55,80,Credit Card,High,Medium Value
C0827,22,Male,Business,136486,Chennai,365636,745,Yes,Yes,Yes,No,48,Low,3,70,50,75,70,75,Insurance,Medium,High Value
C0828,40,Female,Salaried,138577,Mumbai,144793,719,No,Yes,No,No,24,Low,1,50,75,80,55,80,Insurance,High,Medium Value
C0829,48,Male,Salaried,94140,Bangalore,109822,702,Yes,No,No,Yes,19,Low,2,80,75,70,25,80,Credit Card,High,Medium Value
C0830,31,Male,Self-Employed,142325,Delhi,358222,726,No,No,No,Yes,51,Medium,1,100,100,50,100,100,Credit Card,High,High Value
C0831,24,Male,Salaried,113829,Delhi,379041,669,Yes,No,Yes,Yes,17,Low,3,55,50,45,25,55,Credit Card,Medium,High Value
C0832,35,Female,Salaried,36364,Pune,103317,693,No,No,No,Yes,5,Low,1,30,50,25,30,50,Investment,Medium,Emerging
C0833,26,Male,Salaried,65349,Bangalore,208096,639,No,Yes,No,No,17,Low,1,25,55,55,55,55,Investment,Medium,Medium Value
C0834,50,Female,Business,181763,Pune,538348,703,No,No,Yes,Yes,56,Medium,2,100,70,50,75,100,Credit Card,High,High Value
C0835,58,Female,Self-Employed,130598,Mumbai,478687,712,No,No,Yes,No,60,Medium,1,100,70,80,75,100,Credit Card,High,High Value
C0836,22,Male,Salaried,96467,Hyderabad,190952,683,No,No,No,Yes,23,Low,1,55,55,25,55,55,Credit Card,Medium,Medium Value
C0837,35,Female,Salaried,75896,Bangalore,75864,706,No,Yes,No,Yes,29,Low,2,50,75,50,55,75,Investment,Medium,Medium Value
C0838,31,Male,Business,107062,Bangalore,365620,711,No,No,Yes,No,34,Low,1,80,70,80,75,80,Credit Card,High,High Value
C0839,28,Male,Student,24226,Bangalore,31482,661,No,No,No,No,7,Low,0,30,30,30,30,30,No Immediate Opportunity,Low,Emerging
C0840,46,Female,Salaried,43861,Pune,45063,633,No,No,No,Yes,40,Medium,1,75,50,25,50,75,Credit Card,Medium,Emerging
C0841,25,Female,Salaried,126837,Mumbai,333032,709,Yes,No,No,No,50,Medium,1,100,80,75,45,100,Credit Card,High,High Value
C0842,26,Female,Salaried,143779,Bangalore,225729,715,Yes,Yes,Yes,Yes,59,Medium,4,70,50,45,45,70,Credit Card,Medium,Medium Value
C0843,46,Male,Self-Employed,123302,Bangalore,392060,713,Yes,Yes,Yes,Yes,34,Low,4,50,70,70,45,70,Investment,Medium,High Value
C0844,24,Male,Salaried,131710,Delhi,353729,698,Yes,Yes,No,Yes,58,High,3,45,80,45,45,80,Investment,High,High Value
C0845,39,Male,Salaried,93928,Hyderabad,318316,707,No,No,No,No,44,Low,0,100,100,80,75,100,Credit Card,High,Medium Value
C0846,40,Male,Business,91347,Delhi,375521,680,No,No,Yes,No,41,Low,1,75,70,80,75,80,Insurance,High,Medium Value
C0847,53,Male,Self-Employed,38121,Delhi,137670,676,No,No,No,No,5,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0848,40,Male,Salaried,113793,Hyderabad,568258,725,Yes,Yes,No,No,33,Low,2,50,100,100,70,100,Investment,High,High Value
C0849,32,Male,Self-Employed,63164,Mumbai,175035,660,Yes,No,No,No,45,High,1,75,50,100,45,100,Insurance,High,Medium Value
C0850,21,Male,Salaried,55491,Delhi,158036,649,No,No,No,No,10,Low,0,55,30,55,55,55,Credit Card,Medium,Medium Value
C0851,46,Male,Business,109222,Mumbai,397298,713,Yes,Yes,Yes,No,64,High,3,70,70,100,45,100,Insurance,High,High Value
C0852,34,Male,Salaried,53165,Delhi,218789,631,No,No,Yes,Yes,11,Low,2,55,45,50,55,55,Credit Card,Medium,Medium Value
C0853,58,Female,Business,53748,Chennai,164577,705,No,Yes,No,Yes,22,Low,2,50,50,50,55,55,Loan,Medium,Medium Value
C0854,57,Male,Salaried,128581,Hyderabad,304624,709,Yes,Yes,No,Yes,45,Medium,3,70,100,70,45,100,Investment,High,High Value
C0855,31,Female,Self-Employed,61553,Delhi,71248,672,Yes,Yes,No,Yes,10,Medium,3,25,50,70,25,70,Insurance,Medium,Medium Value
C0856,56,Female,Business,166547,Chennai,181212,744,No,No,Yes,No,50,Medium,1,100,45,80,100,100,Credit Card,High,Medium Value
C0857,33,Male,Business,110380,Pune,220113,714,Yes,No,Yes,Yes,30,Low,3,80,70,70,45,80,Credit Card,High,Medium Value
C0858,23,Female,Self-Employed,79331,Chennai,185692,684,No,Yes,No,No,31,Low,1,25,55,55,75,75,Loan,Medium,Medium Value
C0859,53,Female,Self-Employed,155617,Bangalore,376677,749,Yes,Yes,No,Yes,71,High,3,70,100,70,70,100,Investment,High,High Value
C0860,26,Female,Salaried,69560,Delhi,71348,659,No,No,No,Yes,27,Low,1,55,30,25,55,55,Credit Card,Medium,Medium Value
C0861,30,Male,Salaried,83865,Chennai,363581,708,Yes,No,Yes,No,30,Medium,2,80,70,100,45,100,Insurance,High,Medium Value
C0862,25,Male,Self-Employed,110910,Mumbai,469941,668,No,Yes,No,No,59,Medium,1,45,80,55,75,80,Investment,High,High Value
C0863,43,Male,Salaried,34675,Pune,151529,677,Yes,No,No,No,13,Low,1,30,50,75,0,75,Insurance,Medium,Medium Value
C0864,30,Male,Business,247778,Delhi,722152,759,No,Yes,Yes,No,84,High,2,70,70,80,100,100,Loan,High,High Value
C0865,22,Female,Student,18681,Bangalore,71097,614,No,Yes,No,No,5,Low,1,0,30,30,30,30,No Immediate Opportunity,Low,Emerging
C0866,33,Female,Salaried,139021,Chennai,650105,722,Yes,Yes,No,Yes,71,High,3,70,100,70,70,100,Investment,High,High Value
C0867,60,Male,Business,127986,Pune,318203,708,No,No,Yes,No,43,Medium,1,100,70,80,75,100,Credit Card,High,High Value
C0868,22,Female,Salaried,106216,Delhi,231538,651,No,Yes,No,No,31,Low,1,25,80,55,75,80,Investment,High,Medium Value
C0869,40,Male,Business,60068,Pune,287553,611,Yes,No,Yes,Yes,12,Low,3,55,45,70,25,70,Insurance,Medium,Medium Value
C0870,21,Male,Salaried,84460,Bangalore,241300,682,Yes,Yes,Yes,Yes,49,Medium,4,45,50,45,45,50,Investment,Medium,Medium Value
C0871,57,Female,Salaried,130766,Chennai,384403,759,Yes,No,Yes,Yes,40,Medium,3,100,70,70,70,100,Credit Card,High,High Value
C0872,29,Male,Business,96418,Pune,177118,702,Yes,Yes,Yes,Yes,51,Medium,4,70,25,45,45,70,Credit Card,Medium,Medium Value
C0873,37,Male,Self-Employed,61206,Pune,72570,655,Yes,Yes,No,Yes,19,Low,3,25,50,70,25,70,Insurance,Medium,Medium Value
C0874,29,Male,Self-Employed,163180,Hyderabad,706067,759,Yes,Yes,No,No,43,Medium,2,70,80,75,70,80,Investment,High,High Value
C0875,31,Male,Business,50287,Pune,165191,697,No,No,No,No,13,Low,0,55,50,80,55,80,Insurance,High,Medium Value
C0876,35,Female,Salaried,52337,Hyderabad,118471,709,Yes,No,No,Yes,19,Low,2,80,50,70,25,80,Credit Card,High,Medium Value
C0877,44,Female,Business,201738,Chennai,361322,766,Yes,Yes,Yes,Yes,73,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0878,58,Female,Salaried,146595,Delhi,484058,745,No,Yes,Yes,Yes,52,High,3,70,70,50,100,100,Loan,High,High Value
C0879,55,Female,Self-Employed,167233,Delhi,596586,750,No,Yes,Yes,Yes,57,Medium,3,70,70,50,100,100,Loan,High,High Value
C0880,50,Male,Self-Employed,135667,Chennai,194826,698,Yes,No,No,Yes,39,Low,2,55,75,70,45,75,Investment,Medium,Medium Value
C0881,51,Male,Business,140071,Chennai,613752,666,Yes,No,Yes,No,52,Low,2,75,70,100,45,100,Insurance,High,High Value
C0882,25,Female,Self-Employed,133064,Mumbai,150625,695,No,Yes,Yes,No,58,High,2,45,25,55,75,75,Loan,Medium,Medium Value
C0883,34,Male,Salaried,68751,Chennai,158970,712,Yes,No,No,Yes,5,Low,2,80,50,70,25,80,Credit Card,High,Medium Value
C0884,31,Female,Business,156511,Pune,600078,711,Yes,No,Yes,No,78,High,2,100,70,100,45,100,Credit Card,High,High Value
C0885,29,Female,Salaried,119389,Delhi,274252,700,No,No,No,Yes,5,Low,1,80,80,25,55,80,Credit Card,High,Medium Value
C0886,54,Male,Self-Employed,38178,Bangalore,189468,629,No,No,Yes,No,15,Low,1,30,20,55,30,55,Insurance,Medium,Medium Value
C0887,32,Female,Salaried,61831,Delhi,269523,659,Yes,Yes,No,No,30,Low,2,25,75,100,45,100,Insurance,High,Medium Value
C0888,55,Female,Business,183248,Hyderabad,758116,736,No,Yes,Yes,No,59,Medium,2,70,70,80,100,100,Loan,High,High Value
C0889,55,Female,Self-Employed,138306,Delhi,232169,729,No,No,No,Yes,20,Low,1,80,100,50,80,100,Investment,High,Medium Value
C0890,21,Male,Salaried,63654,Mumbai,131376,663,No,No,No,Yes,22,Low,1,55,30,25,55,55,Credit Card,Medium,Medium Value
C0891,60,Male,Salaried,56627,Chennai,124291,657,No,No,No,Yes,23,Low,1,55,50,50,55,55,Credit Card,Medium,Medium Value
C0892,42,Male,Self-Employed,147025,Chennai,475250,743,Yes,No,Yes,Yes,37,Low,3,80,70,70,70,80,Credit Card,High,High Value
C0893,49,Male,Salaried,74910,Delhi,299870,692,No,No,Yes,Yes,15,Low,2,55,70,50,55,70,Investment,Medium,Medium Value
C0894,28,Male,Salaried,120417,Bangalore,551551,718,Yes,Yes,No,No,59,Medium,2,70,80,75,45,80,Investment,High,High Value
C0895,31,Female,Salaried,88251,Bangalore,333650,734,Yes,Yes,Yes,Yes,34,Medium,4,50,70,70,70,70,Investment,Medium,Medium Value
C0896,57,Male,Salaried,65422,Mumbai,296234,662,Yes,Yes,Yes,No,5,Low,3,25,45,100,25,100,Insurance,High,Medium Value
C0897,34,Female,Self-Employed,46984,Hyderabad,163420,666,No,Yes,No,Yes,24,Low,2,25,50,25,30,50,Investment,Medium,Medium Value
C0898,50,Female,Business,139312,Delhi,306506,731,Yes,Yes,Yes,No,38,Low,3,50,70,100,70,100,Insurance,High,High Value
C0899,55,Female,Salaried,91386,Chennai,189972,664,Yes,Yes,Yes,Yes,22,Low,4,25,45,70,25,70,Insurance,Medium,Medium Value
C0900,41,Male,Salaried,113291,Delhi,409863,708,Yes,Yes,Yes,No,45,Medium,3,70,70,100,45,100,Insurance,High,High Value
C0901,57,Female,Salaried,37135,Mumbai,60781,664,No,Yes,No,No,15,Low,1,0,50,55,30,55,Insurance,Medium,Emerging
C0902,25,Male,Salaried,30320,Pune,31033,743,Yes,Yes,No,No,5,Low,2,25,30,50,25,50,Insurance,Medium,Emerging
C0903,39,Male,Salaried,132958,Pune,394471,714,No,Yes,Yes,No,42,Low,2,70,70,80,75,80,Insurance,High,High Value
C0904,34,Female,Salaried,124171,Mumbai,552984,741,Yes,No,No,Yes,42,Medium,2,100,100,70,70,100,Credit Card,High,High Value
C0905,46,Male,Salaried,51684,Chennai,96880,695,Yes,No,Yes,Yes,7,Low,3,55,20,70,25,70,Insurance,Medium,Medium Value
C0906,24,Male,Business,236985,Mumbai,1008279,729,Yes,Yes,Yes,Yes,105,High,4,70,50,45,70,70,Credit Card,Medium,High Value
C0907,45,Female,Salaried,118774,Chennai,502665,657,Yes,No,Yes,Yes,21,Low,3,55,70,70,25,70,Investment,Medium,High Value
C0908,45,Male,Business,202961,Bangalore,594044,754,No,No,Yes,Yes,72,High,2,100,70,50,100,100,Credit Card,High,High Value
C0909,38,Male,Business,148071,Mumbai,160751,756,Yes,Yes,No,Yes,33,Low,3,50,75,70,70,75,Investment,Medium,Medium Value
C0910,60,Male,Business,229971,Chennai,398866,768,No,Yes,No,No,100,High,1,70,100,80,100,100,Investment,High,High Value
C0911,28,Female,Business,191842,Mumbai,738090,743,No,Yes,No,No,68,High,1,70,80,55,100,100,Loan,High,High Value
C0912,59,Female,Business,220393,Mumbai,904755,746,Yes,Yes,Yes,Yes,66,Low,4,70,70,70,70,70,Credit Card,Medium,High Value
C0913,60,Male,Self-Employed,144863,Chennai,687158,677,No,No,Yes,No,64,Medium,1,75,70,80,75,80,Insurance,High,High Value
C0914,34,Male,Business,91777,Chennai,311990,662,Yes,No,No,Yes,5,Low,2,55,100,70,25,100,Investment,High,Medium Value
C0915,52,Male,Business,96250,Hyderabad,143199,644,No,No,Yes,Yes,40,Medium,2,75,45,50,75,75,Credit Card,Medium,Medium Value
C0916,58,Male,Self-Employed,108034,Mumbai,180527,665,No,Yes,No,Yes,57,Medium,2,45,75,50,75,75,Investment,Medium,Medium Value
C0917,53,Female,Business,154940,Pune,583554,706,Yes,No,Yes,Yes,60,Medium,3,100,70,70,45,100,Credit Card,High,High Value
C0918,43,Male,Salaried,70130,Mumbai,144478,703,Yes,Yes,Yes,Yes,18,Low,4,50,45,70,25,70,Insurance,Medium,Medium Value
C0919,35,Male,Salaried,111931,Mumbai,237214,687,Yes,No,Yes,Yes,23,Low,3,55,70,70,25,70,Investment,Medium,Medium Value
C0920,53,Female,Salaried,79346,Chennai,222748,692,No,No,No,Yes,46,Medium,1,75,100,50,75,100,Investment,High,Medium Value
C0921,45,Female,Self-Employed,168609,Mumbai,148547,733,Yes,Yes,No,No,77,High,2,70,75,100,70,100,Insurance,High,Medium Value
C0922,37,Female,Business,65216,Delhi,142405,692,Yes,Yes,No,No,14,Low,2,25,50,100,25,100,Insurance,High,Medium Value
C0923,53,Male,Self-Employed,119149,Mumbai,318546,673,No,No,No,Yes,35,Low,1,55,100,50,75,100,Investment,High,High Value
C0924,22,Male,Business,53009,Delhi,101072,703,Yes,Yes,No,No,37,Low,2,50,30,75,45,75,Insurance,Medium,Medium Value
C0925,34,Male,Salaried,119904,Pune,166726,662,No,Yes,Yes,No,52,Medium,2,45,45,80,75,80,Insurance,High,Medium Value
C0926,60,Male,Salaried,59327,Chennai,259664,661,Yes,No,No,Yes,5,Low,2,55,75,70,25,75,Investment,Medium,Medium Value
C0927,60,Female,Business,195281,Mumbai,827778,742,No,Yes,Yes,Yes,70,Medium,3,70,70,50,100,100,Loan,High,High Value
C0928,59,Female,Business,229515,Delhi,450550,782,No,Yes,Yes,Yes,82,High,3,70,70,50,100,100,Loan,High,High Value
C0929,26,Female,Student,25029,Delhi,140999,698,No,No,No,No,13,Low,0,30,30,30,30,30,No Immediate Opportunity,Low,Emerging
C0930,26,Female,Salaried,97613,Delhi,235011,716,No,No,No,No,36,Low,0,80,80,55,75,80,Credit Card,High,Medium Value
C0931,23,Male,Business,238069,Bangalore,743346,806,Yes,Yes,No,Yes,81,High,3,70,80,45,70,80,Investment,High,High Value
C0932,27,Female,Business,152171,Hyderabad,650185,696,Yes,No,No,Yes,59,High,2,75,80,45,45,80,Investment,High,High Value
C0933,28,Male,Business,164456,Pune,650694,763,Yes,No,Yes,No,55,Medium,2,100,50,75,70,100,Credit Card,High,High Value
C0934,35,Male,Business,112559,Mumbai,485097,731,No,Yes,No,Yes,93,High,2,70,100,50,100,100,Investment,High,High Value
C0935,49,Male,Self-Employed,99892,Bangalore,153414,623,No,Yes,Yes,No,39,Medium,2,25,45,80,75,80,Insurance,High,Medium Value
C0936,53,Male,Salaried,100409,Mumbai,133286,688,Yes,No,No,No,37,Medium,1,55,75,100,45,100,Insurance,High,Medium Value
C0937,50,Male,Business,189707,Mumbai,856870,758,Yes,Yes,Yes,Yes,98,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0938,59,Female,Business,83065,Chennai,179970,671,No,No,Yes,Yes,10,Low,2,55,45,50,55,55,Credit Card,Medium,Medium Value
C0939,47,Male,Self-Employed,155544,Chennai,363967,690,Yes,Yes,Yes,Yes,56,Medium,4,45,70,70,45,70,Investment,Medium,High Value
C0940,56,Male,Self-Employed,142340,Chennai,545396,779,Yes,Yes,No,No,39,Medium,2,50,100,100,70,100,Investment,High,High Value
C0941,49,Male,Salaried,63783,Bangalore,282959,680,Yes,Yes,No,Yes,33,Low,3,25,75,70,45,75,Investment,Medium,Medium Value
C0942,58,Female,Salaried,64152,Mumbai,299512,681,No,No,Yes,Yes,16,Low,2,55,45,50,55,55,Credit Card,Medium,Medium Value
C0943,53,Female,Student,18745,Hyderabad,48613,614,No,No,No,No,15,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0944,57,Female,Business,232574,Pune,1011211,743,Yes,Yes,No,Yes,94,High,3,70,100,70,70,100,Investment,High,High Value
C0945,47,Male,Self-Employed,64092,Chennai,97781,650,No,No,Yes,Yes,35,Medium,2,55,20,50,75,75,Loan,Medium,Medium Value
C0946,53,Female,Salaried,47653,Chennai,67392,701,Yes,No,No,No,25,Low,1,80,50,75,0,80,Credit Card,High,Emerging
C0947,24,Male,Business,221541,Mumbai,778056,771,No,No,No,Yes,79,High,1,100,80,25,100,100,Credit Card,High,High Value
C0948,42,Female,Self-Employed,121483,Mumbai,155660,688,No,No,Yes,Yes,24,Low,2,55,45,50,55,55,Credit Card,Medium,Medium Value
C0949,22,Female,Self-Employed,156585,Bangalore,393545,740,Yes,No,Yes,No,73,Medium,2,100,50,75,70,100,Credit Card,High,High Value
C0950,30,Male,Salaried,89754,Bangalore,316682,682,No,No,Yes,No,54,Low,1,75,70,80,75,80,Insurance,High,Medium Value
C0951,25,Male,Business,211050,Chennai,504075,757,No,Yes,Yes,Yes,65,Medium,3,70,50,25,100,100,Loan,High,High Value
C0952,30,Male,Business,137592,Mumbai,225865,720,Yes,No,Yes,No,62,Low,2,100,70,100,70,100,Credit Card,High,Medium Value
C0953,53,Male,Salaried,124543,Hyderabad,225977,719,Yes,Yes,No,Yes,29,Low,3,50,100,70,25,100,Investment,High,Medium Value
C0954,58,Male,Business,93169,Pune,224441,700,No,Yes,Yes,No,38,High,2,50,70,80,75,80,Insurance,High,Medium Value
C0955,33,Female,Business,229359,Mumbai,645202,772,Yes,No,Yes,Yes,92,High,3,100,70,70,70,100,Credit Card,High,High Value
C0956,51,Male,Self-Employed,89745,Mumbai,357657,727,No,Yes,Yes,Yes,27,Low,3,50,70,50,80,80,Loan,High,Medium Value
C0957,56,Male,Salaried,140168,Delhi,604216,734,No,No,Yes,Yes,54,Low,2,100,70,50,100,100,Credit Card,High,High Value
C0958,44,Male,Salaried,143985,Bangalore,421052,707,Yes,No,No,Yes,66,Medium,2,100,100,70,45,100,Credit Card,High,High Value
C0959,35,Male,Salaried,35543,Pune,171540,659,No,No,No,Yes,11,Medium,1,30,50,25,30,50,Investment,Medium,Medium Value
C0960,49,Female,Salaried,86392,Chennai,113127,725,Yes,No,No,Yes,22,Low,2,80,75,70,50,80,Credit Card,High,Medium Value
C0961,28,Male,Salaried,51067,Mumbai,104454,673,No,Yes,No,No,5,Low,1,25,30,55,55,55,Insurance,Medium,Medium Value
C0962,25,Female,Self-Employed,86033,Chennai,417089,676,Yes,Yes,Yes,Yes,26,Medium,4,25,50,45,25,50,Investment,Medium,Medium Value
C0963,49,Female,Salaried,75256,Mumbai,164752,663,No,No,Yes,No,10,Low,1,55,45,80,55,80,Insurance,High,Medium Value
C0964,24,Female,Self-Employed,121803,Chennai,608971,714,No,Yes,Yes,Yes,40,Medium,3,70,50,25,75,75,Loan,Medium,High Value
C0965,32,Female,Student,17206,Pune,81521,627,No,No,No,No,5,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0966,22,Male,Business,168843,Bangalore,723013,768,No,Yes,Yes,Yes,75,High,3,70,50,25,100,100,Loan,High,High Value
C0967,47,Female,Self-Employed,63992,Pune,203000,645,No,Yes,No,Yes,25,Low,2,25,75,50,55,75,Investment,Medium,Medium Value
C0968,51,Male,Self-Employed,83803,Delhi,230509,731,Yes,No,No,No,69,Medium,1,100,100,100,70,100,Credit Card,High,Medium Value
C0969,56,Male,Business,159975,Hyderabad,417050,716,No,No,Yes,Yes,29,Low,2,80,70,50,55,80,Credit Card,High,High Value
C0970,56,Female,Salaried,93477,Bangalore,364540,659,No,Yes,Yes,Yes,39,Medium,3,25,70,50,75,75,Loan,Medium,Medium Value
C0971,46,Female,Salaried,43210,Pune,148509,672,No,Yes,Yes,Yes,9,Low,3,25,20,25,30,30,No Immediate Opportunity,Low,Emerging
C0972,47,Female,Business,76270,Delhi,345893,654,No,No,Yes,No,14,Medium,1,55,70,80,55,80,Insurance,High,Medium Value
C0973,25,Male,Self-Employed,171269,Hyderabad,358994,731,Yes,No,No,Yes,63,Medium,2,100,80,45,70,100,Credit Card,High,High Value
C0974,40,Male,Salaried,143857,Delhi,207608,699,No,Yes,Yes,Yes,52,Medium,3,45,70,50,75,75,Loan,Medium,Medium Value
C0975,31,Female,Self-Employed,42452,Mumbai,110484,694,No,Yes,No,Yes,32,Low,2,25,50,25,50,50,Investment,Medium,Emerging
C0976,30,Male,Business,91486,Mumbai,352096,694,No,No,No,Yes,35,Low,1,55,100,50,75,100,Investment,High,Medium Value
C0977,60,Female,Salaried,44859,Chennai,194009,631,No,No,No,Yes,6,Medium,1,55,50,25,30,55,Credit Card,Medium,Medium Value
C0978,58,Female,Student,12172,Bangalore,53184,633,No,Yes,No,No,9,Low,1,0,50,55,30,55,Insurance,Medium,Emerging
C0979,26,Male,Business,161462,Mumbai,609854,747,Yes,Yes,Yes,No,57,Medium,3,70,50,75,70,75,Insurance,Medium,High Value
C0980,28,Male,Salaried,46663,Delhi,129139,706,Yes,No,No,No,5,Low,1,80,30,50,0,80,Credit Card,High,Emerging
C0981,43,Male,Business,143076,Bangalore,477011,715,Yes,No,No,Yes,49,Medium,2,100,100,70,45,100,Credit Card,High,High Value
C0982,46,Male,Salaried,148665,Mumbai,682006,688,Yes,Yes,Yes,Yes,59,Medium,4,45,70,70,45,70,Investment,Medium,High Value
C0983,32,Female,Business,69053,Chennai,172126,711,No,No,No,Yes,27,Low,1,80,50,50,55,80,Credit Card,High,Medium Value
C0984,46,Male,Salaried,41085,Pune,71147,686,Yes,Yes,No,No,20,Low,2,25,50,75,0,75,Insurance,Medium,Emerging
C0985,33,Female,Salaried,60564,Chennai,297435,714,Yes,No,Yes,Yes,14,Low,3,80,45,70,25,80,Credit Card,High,Medium Value
C0986,60,Male,Student,13981,Hyderabad,85800,660,Yes,No,No,No,10,Low,1,30,50,75,0,75,Insurance,Medium,Emerging
C0987,38,Female,Business,202225,Mumbai,656655,730,No,Yes,Yes,Yes,77,High,3,70,70,50,100,100,Loan,High,High Value
C0988,45,Male,Salaried,35247,Hyderabad,124283,678,No,No,No,No,15,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0989,53,Male,Salaried,40553,Hyderabad,114902,674,Yes,No,No,Yes,15,Low,2,55,50,45,0,55,Credit Card,Medium,Emerging
C0990,60,Male,Self-Employed,172207,Delhi,533115,714,No,No,Yes,Yes,97,High,2,100,70,50,75,100,Credit Card,High,High Value
C0991,32,Female,Salaried,35573,Bangalore,166442,668,No,Yes,No,Yes,30,Low,2,0,50,25,50,50,Investment,Medium,Medium Value
C0992,56,Female,Salaried,148819,Delhi,558524,713,Yes,No,Yes,No,60,Low,2,100,70,100,45,100,Credit Card,High,High Value
